bnf_code,bnf_presentation,bnf_chemical,pct,category,avg_brand_count_per_practice,lowest_decile,quantity,price_per_dose,possible_savings,formulation_swap,num_pack_sizes,flag_imported,flag_broken_bulk,flag_non_bioequivalence,flag_special_containers
1304000D0AABBBB,Betameth Diprop/Salic Acid_Oint 0.05/3%,Betamethasone Esters,99P,C,1.21951219512,0.0914,6890,0.0971652546213,18.834,,3.0,,,,1.0
1309000H0AAALAL,Minoxidil_Foam Aero 5%,Minoxidil,99P,NP8,1.0,0.260166666667,720,0.312083333333,18.69,Foam Aero  / Lot ,,,,,
0205051Q0AAACAC,Quinapril HCl_Tab 20mg,Quinapril Hydrochloride,99P,M,1.0,0.0542857142857,700,0.0843831168831,18.54,,3.0,,,,
0902013S0AAADAD,Sod Bicarb_Cap 600mg,Sodium Bicarbonate,99P,NP8,1.0,0.230705714286,1560,0.252729285714,18.5048,Cap  / Tab ,3.0,,,,
0704020Z0AAAAAA,Trospium Chlor_Tab 20mg,Trospium Chloride,99P,M,1.01639344262,0.308326271186,10604,0.308177974438,18.271779661,,3.0,,,,
0105010B0AAAKAK,Mesalazine_Foam Aero Enem 1g/D 14g,Mesalazine (Systemic),99P,NP8,1.0,28.79,17,29.6771428571,17.94,,3.0,,,,1.0
040201060AAAQAQ,Olanzapine_Tab 20mg,Olanzapine,99P,M,1.0,0.0525,5205,0.0557415853693,17.8625,Tab  / Orodisper Tab ,3.0,,,,
1302010U0AAAKAK,Urea_Crm 5%,Urea,99P,NP8,1.06666666667,0.0762666666667,2150,0.08928,17.8266666667,Crm  / Face Wsh ,3.0,,,,1.0
1502010C0AAADAD,Bupivac HCl_Inj 0.5% 50mg/10ml Amp,Bupivacaine Hydrochloride,99P,NP8,1.5,1.199,29,1.6175,17.577,,3.0,,,,
0904010K0AAAFAF,Glucose_Tab,Glucose,99P,NP8,1.11538461538,0.0357142857143,2040,0.046896394099,17.5328571429,,3.0,,,,1.0
0106020M0AAAPAP,Senna_Tab 15mg,Senna,99P,NP8,1.04347826087,0.107678571429,2193,0.115528063545,17.5196428571,Tab  / Tab Chble ,3.0,,,,
0501030P0AAABAB,Minocycline HCl_Tab 100mg,Minocycline Hydrochloride,99P,A,1.0,0.4675,1302,0.482321428571,17.515,Tab  / Cap ,3.0,,,,
1309000S0AAABAB,Selenium Sulfide_Shampoo 2.5%,Selenium Sulfide,99P,C,1.10869565217,0.0204,8850,0.0234766821946,17.5,Shampoo  / Crm ,3.0,,,,1.0
0205052X0AAACAC,Valsartan/Hydchloroth_Tab 80mg/12.5mg,Valsartan with Diuretic,99P,A,1.0,0.2875,448,0.37637755102,17.42,,3.0,,,,
0202040B0AAABAB,Co-Amilofruse_Tab 2.5mg/20mg,Co-Amilofruse (Amiloride HCl/Frusemide),99P,M,1.04545454545,0.0535714285714,4505,0.0576207571109,17.1307142857,,3.0,,,,
1001030C0AAAAAA,Hydroxychlor Sulf_Tab 200mg,Hydroxychloroquine Sulfate,99P,M,1.05309734513,0.0604715328863,96501,0.0605956808615,16.5425497543,Tab  / Pdrs ,3.0,,,,
0401020K0AAA6A6,Diazepam_Oral Soln 2mg/5ml,Diazepam,99P,NP8,1.0,0.31675,2340,0.329333333333,16.18,Oral Soln  / Liq Spec ,3.0,,,,
0203020D0AAABAB,Amiodarone HCl_Tab 200mg,Amiodarone Hydrochloride,99P,M,1.01869158879,0.0625,17399,0.0632426328991,16.1525,,3.0,,,,
0304010N0AAAGAG,Diphenhydramine HCl_Tab 25mg,Diphenhydramine Hydrochloride,99P,NP8,1.0,0.0661964285714,385,0.113242247828,16.128375,Tab  / Cap ,3.0,,,,
0906040B0AAAIAI,Alfacalcidol_Cap 500ng,Alfacalcidol,99P,M,1.04651162791,0.132666666667,10770,0.133969003784,16.03,,3.0,,,,1.0
0205040D0AAACAC,Doxazosin Mesil_Tab 4mg,Doxazosin Mesilate,99P,M,1.00869565217,0.0289204824498,225954,0.0289881658294,15.9041830131,Tab  / Cap ,3.0,,,,
0703050A0AAABAB,Levonorgest_Tab 1.5mg,Levonorgestrel,99P,C,1.15294117647,5.2,212,5.31208823529,15.81,,3.0,,,,1.0
0906011H0AAAFAF,Cod Liver Oil_Cap 500mg,Cod Liver Oil,99P,NP8,1.0,0.0597,176,0.128273809524,15.5738,,3.0,,,,
0206020C0AAACAC,Diltiazem HCl_Tab 90mg M/R,Diltiazem Hydrochloride,99P,C,1.125,0.129821428571,7189,0.132399544714,15.51375,Tab  / Cap ,3.0,,,1.0,
1001040G0AAACAC,Colchicine_Tab 500mcg,Colchicine,99P,M,1.0,0.199796959459,24874,0.200229062054,15.4302925676,,3.0,,,,
0501021L0AAABAB,Cefalexin_Cap 500mg,Cefalexin,99P,M,1.0,0.0679755102041,12541,0.0691975549111,15.168277551,Cap  / Tab ,3.0,,,,
0202030S0AACMCM,Spironol_Oral Soln 5mg/5ml,Spironolactone,99P,NP8,1.0,0.308016,625,0.36184,15.138,Oral Soln  / Oral Susp ,3.0,,,,
0202030S0AACNCN,Spironol_Oral Soln 25mg/5ml,Spironolactone,99P,NP8,1.0,0.341402666667,275,0.386053333333,15.0696,Oral Soln  / Oral Susp ,3.0,,,,
0103050L0AAABAB,Lansoprazole_Cap 15mg (E/C Gran),Lansoprazole,99P,M,1.0,0.0335714285714,246915,0.0336394756165,14.9071428571,,3.0,,,,
0403010J0AAAAAA,Dosulepin HCl_Cap 25mg,Dosulepin Hydrochloride,99P,M,1.06315789474,0.0489285714286,41001,0.0491522883249,14.7617857143,Cap  / Tab ,3.0,,,,
0605010S0AAATAT,Somatropin (Rbe)_Inj 36u Cart + Dil,Somatropin,99P,NP8,1.0,208.65,42,209.875,14.7,,,,,,
0906040G0AADRDR,"Colecal_Cap 20,000u",Colecalciferol,99P,C,1.0,0.9665,504,1.01710862984,14.679,,3.0,,,,
0205052A0AAABAB,Irbesartan/Hydchloroth_Tab 300mg/12.5mg,Irbesartan with Diuretic,99P,M,1.0,0.0560714285714,1148,0.0809863945578,14.65,,3.0,,,,
0407010H0AADCDC,Paracet_Rapid Tab 250mg,Paracetamol,99P,NP8,1.0,0.149568452381,642,0.163050595238,14.6387202381,Rapid Tab  / Cap ,3.0,,,,
0703010P0AAABAB,Gppe Tab_Binovum,Phased Formulations Of Ethinylestradiol,99P,NP8,1.0,0.0395238095238,861,0.0532275132275,14.43,,3.0,,,,
0209000A0AAAKAK,Aspirin_Tab E/C 75mg,Aspirin,99P,M,1.03539823009,0.0264285714286,90687,0.0267309409141,14.3742857143,Tab E/C  / Cap ,3.0,,,,
1310050D0AAADAD,Chlorhex Glucon/Cetrimide_Crm 0.1%/0.5%,Cetrimide,99P,NP8,1.0,0.0278,1145,0.03742,14.339,,3.0,,,,1.0
0205051F0AAAEAE,Captopril_Tab 25mg,Captopril,99P,M,1.04,0.0187408163265,3186,0.0209353847838,14.285944898,Tab  / Cap ,3.0,,,,
0205051G0AAAAAA,Co-Zidocapt_Tab 25mg/50mg,Co-Zidocapt (Hydchloroth/Captopril),99P,NP8,1.0,0.250695238095,424,0.286319727891,13.9669333333,,3.0,,,,
0901020G0AAAGAG,Folic Acid_Tab 5mg,Folic Acid,99P,M,1.0,0.0331455982236,299943,0.0331834827754,13.9523689394,Tab  / Cap ,3.0,,,,
0206040AEAAAAAA,Naftidrofuryl Oxal_Cap 100mg,Naftidrofuryl Oxalate,99P,M,1.03333333333,0.055810976594,6148,0.0588418871867,13.8137441485,,3.0,,,,
0904010E0AAAFAF,G/F /L/P_Mix,Gluten Free/Low Protein Mixes,99P,NP8,1.25,0.0266230967742,1908,0.0419881123059,13.764312,,,,,,
0202030S0AACPCP,Spironol_Oral Soln 50mg/5ml,Spironolactone,99P,NP8,1.0,0.54992,1350,0.556709135802,13.748,Oral Soln  / Oral Susp ,3.0,,,,
0204000R0AAABAB,Propranolol HCl_Cap 160mg M/R,Propranolol Hydrochloride,99P,A,1.02173913043,0.174285714286,13226,0.175641309877,13.7442857143,,3.0,,,,
1310012Q0AAAAAA,Sod Fusidate_Oint 2%,Sodium Fusidate,99P,C,1.10344827586,0.162106666667,1215,0.174969129721,13.5864,,3.0,,,,1.0
0501080D0AAACAC,Co-Trimoxazole_Oral Susp 40/200mg/5mlS/F,Co-Trimoxazole(Trimethoprim/Sulfamethox,99P,A,1.25,0.07325,800,0.09325,13.5,,3.0,,,,1.0
1302010E0AAACAC,Dexpanth_Oint 5%,Dexpanthenol,99P,NP8,1.0,0.0459,1690,0.0604679487179,13.429,Oint  / Crm ,3.0,,,,1.0
0206010F0AACICI,Glyceryl Trinit_Sub P/Spy 400mcg (180D),Glyceryl Trinitrate,99P,NP8,1.12820512821,2.865,77,3.04817948718,13.16,Sub P/Spy  / Sub A/Spy ,,,,,
0408010C0AAAKAK,Carbamazepine_Tab Chble 200mg,Carbamazepine,99P,NP8,1.0,0.0455470779221,17839,0.046238752321,12.9801314935,Tab Chble  / Tab ,3.0,,,,
1001010AAAAAAAA,Meloxicam_Tab 7.5mg,Meloxicam,99P,M,1.0,0.033984962406,10310,0.0351715438689,12.9502255639,Tab  / Suppos ,3.0,,,,
1304000N0AABBBB,Fluocinolone Aceton_Oint 0.025%,Fluocinolone Acetonide,99P,C,1.07692307692,0.1175,1730,0.131749304912,12.915,Oint  / Crm ,3.0,,,,1.0
0205052Q0AAAAAA,Telmisartan_Tab 40mg,Telmisartan,99P,M,1.02564102564,0.0382142857143,5936,0.0385285646492,12.58,,3.0,,,,
0408010C0AAADAD,Carbamazepine_Tab 400mg,Carbamazepine,99P,C,1.35555555556,0.0896428571429,17790,0.0901933749023,12.4335714286,,3.0,,,1.0,
0205051K0AAABAB,Lisinopril/Hydchloroth_Tab 10mg/12.5mg,Lisinopril with Diuretic,99P,A,1.0,0.178214285714,994,0.186323051948,12.275,,3.0,,,,
0206020F0AAACAC,Felodipine_Tab 10mg M/R,Felodipine,99P,C,1.05319148936,0.202142857143,24761,0.2038079812,12.175,,3.0,,,,
0204000T0AAACAC,Sotalol HCl_Tab 80mg,Sotalol Hydrochloride,99P,M,1.0198019802,0.0417857142857,43136,0.0418944077809,11.9907142857,,3.0,,,,
0206030N0AAAAAA,Nicorandil_Tab 10mg,Nicorandil,99P,M,1.02702702703,0.0396595744681,62400,0.0397590483477,11.9706382979,Tab  / Pdr Sach ,3.0,,,,
0201010F0AAAEAE,Digoxin_Tab 125mcg,Digoxin,99P,M,1.00877192982,0.0792857142857,87839,0.0791689225859,11.9521428571,,3.0,,,,
1304000F0AACCCC,Betameth Val/Fusidic Acid_Crm 0.1%/2%,Betamethasone Valerate,99P,C,1.65454545455,0.212666666667,31260,0.212896161616,11.88,,3.0,,,,1.0
0604020K0AABHBH,Testosterone_Gel 50mg/5g Ud Sach,Testosterone,99P,C,1.28985507246,1.037,6835,1.0395286383,11.801,Gel Sach  / Gel ,3.0,,,,
0206010F0AACJCJ,Glyceryl Trinit_Sub P/Spy 400mcg (200D),Glyceryl Trinitrate,99P,NP8,1.16666666667,3.1845,53,3.38119444444,11.5705,Sub P/Spy  / Sub A/Spy ,3.0,,,,1.0
130201100AAAEAE,Gppe Emollient Bath Oil_E45,Emollient Bath & Shower Preparations,99P,NP8,1.0,0.01036,20500,0.01164,11.52,,3.0,,,,1.0
0205052X0AAABAB,Valsartan/Hydchloroth_Tab 160mg/25mg,Valsartan with Diuretic,99P,A,1.0,0.380714285714,420,0.431741071429,11.43,,3.0,,,,
0103010T0AAAAAA,Ranitidine HCl_Tab 150mg,Ranitidine Hydrochloride,99P,M,1.13043478261,0.0211738431474,267492,0.0212091848928,11.3732653931,Tab  / Cap ,3.0,,,,
1310012K0AAAXAX,Metronidazole_Crm 0.75%,Metronidazole,99P,NP8,1.0,0.22,950,0.2296,11.34,Crm  / Gel ,3.0,,,,1.0
0906040G0AADIDI,Colecal & Calc_Tab Chble 880u/2.5g,Colecalciferol,99P,C,1.24050632911,0.0982880502917,273629,0.0983342484477,11.3254270336,,3.0,,,,
0704010M0AAAAAA,Indoramin_Tab 20mg,Indoramin,99P,M,1.01694915254,0.131308050089,10344,0.133621638901,11.0422239714,,3.0,,,,
0106020C0AAAAAA,Bisacodyl_Tab E/C 5mg,Bisacodyl,99P,M,1.02777777778,0.0315996349174,94832,0.0317631669243,10.7531884048,Tab E/C  / Suppos ,3.0,,,,
0409020N0AAAIAI,Orphenadrine HCl_Tab 50mg,Orphenadrine Hydrochloride,99P,NP8,1.0,0.0342952380952,130,0.28953968254,10.722152381,,3.0,,,,
0107010Z0AAAGAG,Gppe Suppos_Anusol,Zinc Oxide,99P,NP8,1.0,0.171388888889,901,0.184371957619,10.6477777778,,3.0,,,,
0410020D0AAABAB,Nicotine Bitartrate_Loz 1mg S/F,Nicotine Bitartrate,99P,C,1.0,0.094875,1676,0.105964506173,10.6055,,3.0,,,,
0702020F0AAAKAK,Clotrimazole_Pess 500mg/Crm 2%,Clotrimazole,99P,C,1.36559139785,5.21,479,5.26526621049,10.56,,3.0,,,,1.0
1304000N0AABDBD,Fluocinolone Aceton_Gel 0.025%,Fluocinolone Acetonide,99P,NP8,1.0,0.167,930,0.180313492063,10.45,Gel  / Crm ,3.0,,,,1.0
1001040C0AAAAAA,Allopurinol_Tab 100mg,Allopurinol,99P,M,1.00862068966,0.0282142857143,206268,0.0282557650068,10.3207142857,,3.0,,,,
1302020B0AAABAB,Benzalk Chlor/Cetrimide_Crm 0.01/0.2%,Benzalkonium Chloride,99P,NP8,1.05263157895,0.0138857142857,5250,0.0162648158859,10.07,,3.0,,,,1.0
0205052Q0AAACAC,Telmisartan_Tab 20mg,Telmisartan,99P,M,1.03448275862,0.0378571428571,3024,0.0440517241379,10.06,,3.0,,,,
0409010H0AAABAB,Ropinirole HCl_Tab 1mg,Ropinirole Hydrochloride,99P,M,1.05970149254,0.657678571429,14945,0.658051433504,10.0476785714,Tab  / Pdr Sach ,3.0,,,,
0410020B0AABDBD,Nicotine_Chewing Gum 4mg S/F,Nicotine,99P,NP8,1.0,0.0890625,690,0.101892261905,9.896875,Chewing Gum  / Loz ,,,,,
0501013K0AAAKAK,Co-Amoxiclav_Susp 400mg/57mg/5ml S/F,Co-Amoxiclav (Amoxicillin/Clavul Acid),99P,C,1.11111111111,0.0827142857143,1190,0.0957830687831,9.88,,3.0,,,,1.0
0410020B0AAAAAA,Nicotine_Chewing Gum 2mg S/F (Orig),Nicotine,99P,NP8,1.0,0.0790976190476,1647,0.0869308035714,9.77722142857,,,,,,
0501080D0AAAHAH,Co-Trimoxazole_Tab 80mg/400mg,Co-Trimoxazole(Trimethoprim/Sulfamethox,99P,M,1.02985074627,0.0821060606061,4942,0.0832092624657,9.69790909091,,3.0,,,,
0103050R0AAAAAA,Pantoprazole_Tab E/C 40mg,Pantoprazole,99P,M,1.0,0.0414285714286,14445,0.0420068119389,9.68428571429,,3.0,,,,
040702040AAAIAI,Tramadol HCl_Cap 150mg M/R,Tramadol Hydrochloride,99P,NP8,1.0,0.320985714286,296,0.347238095238,9.63737142857,Cap  / Tab ,3.0,,,,
0602010V0AABZBZ,Levothyrox Sod_Tab 100mcg,Levothyroxine Sodium,99P,M,1.00854700855,0.0610717389054,672594,0.061083238195,9.52633939206,Tab  / Cap ,3.0,,,,
0103050R0AAABAB,Pantoprazole_Tab E/C 20mg,Pantoprazole,99P,M,1.0,0.0345956521739,13501,0.0353787835033,9.45844347826,,3.0,,,,
0304030C0AABFBF,Adren_Inj 1/1000 0.15ml Pf Pen,Adrenaline,99P,NP8,1.0,24.58,8,25.9566666667,9.44,,3.0,,,,1.0
0304010I0AAACAC,Cetirizine HCl_Tab 10mg              @gn,Cetirizine Hydrochloride,99P,NP8,1.0,0.1998,90,0.269666666667,9.432,,,,,,
0208010P0AAADAD,Heparin Sod_Soln 10u/ml 5ml Amp,Heparin Flushes,99P,NP8,1.0,1.3995,98,1.40025576037,9.3585,Soln  / Inj ,3.0,,,,
1310011W0AAABAB,Polymyxin / Bacitracin_Oint,Polymyxins,99P,NP8,1.0,0.231,176,0.350794871795,9.344,,3.0,,,,1.0
0410020D0AAAAAA,Nicotine Bitartrate_Loz 2mg S/F,Nicotine Bitartrate,99P,NP8,1.0,0.110367063492,1602,0.119469444444,9.31482142857,,3.0,,,,
0205052A0AAACAC,Irbesartan/Hydchloroth_Tab 300mg/25mg,Irbesartan with Diuretic,99P,A,1.0,0.2375,196,0.320357142857,9.28,,3.0,,,,
0206020K0AAAAAA,Lacidipine_Tab 2mg,Lacidipine,99P,M,1.08888888889,0.0903571428571,4893,0.090922729556,9.2325,,3.0,,,,
0211000P0AAACAC,Tranexamic Acid_Tab 500mg,Tranexamic Acid,99P,M,1.0,0.073828715745,30494,0.0742204173865,9.05271054318,,3.0,,,,
040702040AAAMAM,Tramadol HCl_Tab 300mg M/R,Tramadol Hydrochloride,99P,NP8,1.0,0.749,264,0.785494047619,8.984,,3.0,,,,
0501030L0AAABAB,Lymecycline_Cap 408mg,Lymecycline,99P,A,1.16216216216,0.23285634119,70115,0.233097125369,8.90646464646,,3.0,,,,
0205051M0AAAFAF,Perindopril Erbumine_Tab 8mg,Perindopril Erbumine,99P,M,1.0,0.0469926981209,85870,0.0470469035818,8.74084737541,,3.0,,,,
1305020A0AAAAAA,Acitretin_Cap 25mg,Acitretin,99P,A,1.0,0.900266666667,488,0.900285714286,8.73586666666,,3.0,,,,
0406000L0AAAWAW,Hyoscine Hydrob_Tab Chble 150mcg,Hyoscine Hydrobromide,99P,NP8,1.0,0.129166666667,1048,0.135818452381,8.70666666667,Tab Chble  / Tab ,3.0,,,,
0411000G0AAABAB,Memantine HCl_Oral Soln 10mg/ml S/F,Memantine Hydrochloride,99P,A,1.0,1.1442,2700,1.14340454545,8.58,,3.0,,,,1.0
0501060D0AAABAB,Clindamycin HCl_Cap 150mg,Clindamycin Hydrochloride,99P,M,1.0,0.4825,7054,0.483808844358,8.56,,3.0,,,,
1310012F0AAABAB,Fusidic Acid_Crm 2%,Fusidic Acid,99P,M,1.24299065421,0.120466666667,21315,0.120869986049,8.447,Crm  / Caviject ,3.0,,,,1.0
0203020F0AAABAB,Disopyramide_Cap 100mg,Disopyramide,99P,A,1.1,0.258217261905,1988,0.259821428571,8.26483333333,Cap  / Tab ,3.0,,,,
0403010B0AAAIAI,Amitriptyline HCl_Tab 50mg,Amitriptyline Hydrochloride,99P,M,1.0,0.122856053336,133910,0.123179313034,8.1826727011,Tab  / Cap ,3.0,,,,
0202020L0AABPBP,Furosemide_Oral Soln 50mg/5ml S/F,Furosemide,99P,A,1.0,0.121253333333,750,0.13024,8.088,,3.0,,,,
1001022K0AAAGAG,Methylpred Acet/Lidoc_Inj 40/10mg/1ml Vl,Methylprednisolone Acetate,99P,C,1.2,3.90633333333,396,3.92993785773,8.03733333333,,3.0,,,,1.0
1310040Q0AAAAAA,Permethrin_Creme Rinse 1%,Permethrin,99P,C,1.11111111111,0.0547457627119,3245,0.0577445968971,8.0,,3.0,,,,1.0
0407010N0AAAHAH,Paracet/Dihydrocodeine_Tab 500mg/20mg,Co-Dydramol (Dihydrocodeine/Paracet),99P,C,1.11764705882,0.099375,4894,0.100539679159,7.94875,,3.0,,,,
0403010X0AAAAAA,Trazodone HCl_Cap 50mg,Trazodone Hydrochloride,99P,M,1.0,0.358928571429,27937,0.359047507807,7.9125,,3.0,,,,
0409020S0AAAEAE,Procyclidine HCl_Tab 5mg,Procyclidine Hydrochloride,99P,M,1.01052631579,0.451763482993,34761,0.440449243557,7.88284038095,,3.0,,,,
0202030S0AAAUAU,Spironol_Tab 50mg,Spironolactone,99P,M,1.0099009901,0.0630952380952,15576,0.0633161732237,7.86523809524,Tab  / Cap ,3.0,,,,
0204000K0AAACAC,Metoprolol Tart_Tab 100mg,Metoprolol Tartrate,99P,M,1.0,0.0503571428571,12328,0.0514311887159,7.86,,3.0,,,,
0901020D0AAAFAF,Cyanocobalamin_Tab 1mg,Cyanocobalamin,99P,NP8,1.0,0.0830357142857,112,0.145178571429,7.83,,3.0,,,,
131002030AAAAAA,Terbinafine HCl_Crm 1%,Terbinafine Hydrochloride,99P,M,1.02150537634,0.0873333333333,13320,0.0878168458781,7.65,Crm  / Gel ,3.0,,,,1.0
0603020T0AAAAAA,Prednisolone_Tab 1mg,Prednisolone,99P,M,1.0,0.0275,181972,0.0275116819367,7.5125,Tab  / Cap ,3.0,,,,
0501030I0AAABAB,Doxycycline Hyclate_Cap 100mg,Doxycycline Hyclate,99P,M,1.0,0.107495877109,57435,0.10753565595,7.47225420008,Cap  / Pdrs ,3.0,,,,
0205051M0AAABAB,Perindopril Erbumine_Tab 4mg,Perindopril Erbumine,99P,M,1.0,0.0416153794583,76040,0.0417204118998,7.41861122285,Tab  / Pdr Sach ,3.0,,,,
0501030P0AAAAAA,Minocycline HCl_Tab 50mg,Minocycline Hydrochloride,99P,A,1.0,0.221071428571,623,0.236578571429,7.2325,Tab  / Cap ,3.0,,,,
0205052A0AAAAAA,Irbesartan/Hydchloroth_Tab 150mg/12.5mg,Irbesartan with Diuretic,99P,A,1.125,0.165357142857,420,0.181450892857,7.21,,3.0,,,,
0703010E0AAAFAF,Ethinylestr/Drospirenone_Tab 20mcg/3mg,Combined Ethinylestradiol 20mcg,99P,C,1.33333333333,0.155,672,0.169444444444,7.14,,3.0,,,,
0501013B0AAABAB,Amoxicillin_Cap 500mg,Amoxicillin,99P,M,1.00854700855,0.0604716017501,107261,0.060516768882,7.13250581245,Cap  / Tab ,3.0,,,,
0304030C0AAA3A3,Adren_Pf Pen 1/1000 1mg/ml 0.3ml,Adrenaline,99P,C,1.11235955056,26.45,662,26.3731766453,6.86,,3.0,,,,1.0
0906040G0AABRBR,Colecal_Tab 400u,Colecalciferol,99P,NP8,1.0,0.0348857142857,104,0.0687142857143,6.85028571429,Tab  / Cap ,3.0,,,,
1502010A0AAAAAA,Tetracai_Gel 4%,Tetracaine,99P,NP8,1.26315789474,0.72,106,0.862105263158,6.84,,3.0,,,,1.0
0101010G0AAABAB,Co-Magaldrox_Susp 195mg/220mg/5ml S/F,Co-Magaldrox(Magnesium/Aluminium Hydrox),99P,NP8,1.02941176471,0.006448,30500,0.00662588235294,6.804,Susp  / Liq ,3.0,,,,
1305020R0AAAAAA,Tacalcitol_Oint 4mcg/1g,Tacalcitol,99P,C,1.0,0.397266666667,210,0.425833333333,6.74,Oint  / Lot ,3.0,,,,1.0
0406000S0AAAIAI,Ondansetron HCl_Oral Lyophil Tab 4mg S/F,Ondansetron Hydrochloride,99P,C,1.0,2.9247,20,3.2235,6.723,Oral Lyophil Tab  / Orodisper Film ,3.0,,,,
0906040G0AABBBB,"Colecal_Cap 50,000u",Colecalciferol,99P,NP8,1.0,1.331,28,1.59866666667,6.704,Cap  / Tab ,3.0,,,,
0403030D0AAABAB,Citalopram Hydrob_Tab 10mg,Citalopram Hydrobromide,99P,M,1.0,0.0278571428571,197992,0.0278899393921,6.54714285714,Tab  / Cap ,3.0,,,,
0204000R0AAAJAJ,Propranolol HCl_Tab 40mg,Propranolol Hydrochloride,99P,M,1.0,0.0317855477301,185816,0.0318285066362,6.52542643,Tab  / Cap ,3.0,,,,
0401020K0AAAIAI,Diazepam_Tab 5mg,Diazepam,99P,M,1.0,0.0275063767117,116889,0.0275650496429,6.49649224454,Tab  / Cap ,3.0,,,,
0602010V0AAGAGA,Levothyrox Sod_Oral Soln 50mcg/5ml S/F,Levothyroxine Sodium,99P,A,1.0,0.9752,3750,0.978252380952,6.41,,3.0,,,,
1001010E0AAADAD,Etodolac_Tab 600mg M/R,Etodolac,99P,C,1.09333333333,0.516644529218,13726,0.516967737,6.35724986995,,3.0,,,,
0408010N0AAAIAI,Phenobarb_Tab 15mg,Phenobarbital,99P,A,1.0,0.668571428571,2164,0.671424589903,6.23142857143,Tab  / Cap ,3.0,,,1.0,
0501050A0AAADAD,Azithromycin_Tab 500mg,Azithromycin,99P,M,1.0,0.44,1628,0.442857808858,6.13,,3.0,,,,
0104020P0AAAAAA,Loperamide HCl/Simeticone_Tab 2mg/125mg,Loperamide Hydrochloride & Simeticone,99P,NP8,1.0,0.305,102,0.361666666667,6.12,,3.0,,,,
0208020V0AAAAAA,Warfarin Sod_Tab 1mg,Warfarin Sodium,99P,M,1.0,0.026421356238,433086,0.0264359565017,6.1006946368,Tab  / Cap ,3.0,,,,
0205040V0AAACAC,Terazosin HCl_Tab 5mg,Terazosin Hydrochloride,99P,M,1.05,0.0757142857143,1162,0.0805,6.03,,3.0,,,,
0604011L0AABIBI,Gppe Patch_FemSeven Sequi,Estradiol with Progestogen,99P,NP8,1.0,3.12833333333,132,3.20240740741,6.0,,3.0,,,,1.0
1001010ADAAACAC,Ibuprofen Lysine_Tab 400mg,Ibuprofen Lysine,99P,NP8,1.0,0.257611111111,324,0.277592592593,5.89333333333,Tab  / Sach ,3.0,,,,
0704010U0AAABAB,Tamsulosin HCl_Tab 400mcg M/R,Tamsulosin Hydrochloride,99P,NP8,1.09090909091,0.340333333333,830,0.343148629149,5.88333333333,Tab  / Cap ,3.0,,,,
0704020ABAAAAAA,Solifenacin_Tab 5mg,Solifenacin,99P,C,1.10256410256,0.920552178318,70402,0.920634655396,5.81418946302,Tab  / Pdr Sach ,3.0,,,,
0204000R0AAAHAH,Propranolol HCl_Tab 10mg,Propranolol Hydrochloride,99P,M,1.0,0.0325,152343,0.0325134031899,5.8025,Tab  / Cap ,3.0,,,,
0401020K0AAAHAH,Diazepam_Tab 2mg,Diazepam,99P,M,1.0,0.0264285714286,141079,0.0264747187341,5.77928571429,Tab  / Cap ,3.0,,,,
1106000Z0AAAQAQ,Timolol_Gel Eye Dps 0.5%,Timolol,99P,C,1.05882352941,1.248,83,1.40006722689,5.616,Gel Eye Dps  / Eye Dps ,3.0,,,,1.0
0501030I0AAAAAA,Doxycycline Hyclate_Cap 50mg,Doxycycline Hyclate,99P,M,1.0,0.0478571428571,2413,0.050732414966,5.59071428571,,3.0,,,,
0501050B0AAAHAH,Clarithromycin_Oral Susp 250mg/5ml,Clarithromycin,99P,M,1.02173913043,0.072,9240,0.0721887508627,5.47,,3.0,,,,1.0
0407020C0AAADAD,Codeine Phos_Tab 15mg,Codeine Phosphate,99P,M,1.0,0.0339121284389,356780,0.0339275635571,5.45704710889,Tab  / Cap ,3.0,,,,
0407041M0AAAAAA,Naratriptan HCl_Tab 2.5mg,Naratriptan Hydrochloride,99P,M,1.06666666667,4.09166666667,2686,4.09339679201,5.41333333333,,3.0,,,,
1303000AAAAACAC,Menthol In Aq_Crm 2%,Menthol,99P,C,1.21428571429,0.03394,9300,0.0351105627706,5.408,,3.0,,,,1.0
0407041ABAAAAAA,Frovatriptan_Tab 2.5mg,Frovatriptan,99P,A,1.07317073171,2.70333333333,888,2.70879768605,5.4,,3.0,,,,
0902021X0AAAEAE,Water For Inj_20ml Amp,Water for Injection,99P,NP8,1.0,0.4614,40,0.577,5.202,,3.0,,,,
1001022K0AAAAAA,Methylpred Acet_Inj 40mg/ml 1ml Vl,Methylprednisolone Acetate,99P,C,1.30769230769,3.43,690,3.43646715626,5.14,,3.0,,,,1.0
0904010AQAAAAAA,L/P_Pasta,Low Protein Pasta,99P,NP8,2.125,0.017192,14500,0.0175175909091,5.138,,,,,,
1306020J0AAABAB,Isotretinoin_Cap 20mg,Isotretinoin,99P,A,1.5,0.555528571429,442,0.560351731602,5.12557142857,Cap  / Tab ,3.0,,,,
0106020I0AAAKAK,Docusate Sod_Cap 100mg,Docusate Sodium,99P,C,1.10526315789,0.0696561045272,350279,0.0696763908637,5.08160908029,Cap  / Tab ,3.0,,,,
0606020A0AAAAAA,Alendronic Acid_Tab 10mg,Alendronic Acid,99P,M,1.0,0.0557142857143,840,0.0585884353741,5.07,,3.0,,,,
