bnf_code,bnf_presentation,bnf_chemical,practice,pct,category,avg_brand_count_per_practice,lowest_decile,quantity,price_per_dose,possible_savings,formulation_swap,num_pack_sizes,flag_imported,flag_broken_bulk,flag_non_bioequivalence,flag_special_containers
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,L81077,11H,NP8,1,5.92,1541,6.59,1032.47,,3.0,,,,1.0
0602010V0AABWBW,Levothyrox Sod_Tab 25mcg,Levothyroxine Sodium,K81062,10N,M,1,0.0964283959715,7110,0.241556962025,1031.86410464,Tab  / Cap ,3.0,,,,
040702040AAACAC,Tramadol HCl_Tab 100mg M/R,Tramadol Hydrochloride,P81070,01A,NP8,1,0.115714285714,1124,1.03355871886,1031.65714286,Tab  / Cap ,3.0,,,,
1404000X0AAACAC,Meningoc_Vac A+C+W135+Y 0.5ml Vl + Dil,Meningococcal A + C + W135 + Y Vaccine,N82117,99A,NP8,1,20.711,111,30.0,1031.079,,3.0,,,,1.0
040801060AAA1A1,Clobazam_Liq Spec 5mg/5ml,Clobazam,B86007,03G,NP8,1,0.0373333333333,900,1.1816,1029.84,Liq Spec  / Oral Soln ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,M83088,05Q,NP8,1,5.92,1537,6.59,1029.79,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,D83014,07K,NP8,2,5.92,1538,6.58910923277,1029.09,,3.0,,,,1.0
1002020S0AAABAB,Methocarbamol_Tab 750mg,Methocarbamol,B86024,03C,A,2,0.31685,5603,0.50038907728,1028.36945,,3.0,,,,
0203020P0AAABAB,Mexiletine HCl_Cap 200mg,Mexiletine Hydrochloride,G81007,99K,NP8,1,1.28803571429,268,5.12264925373,1027.67642857,Cap  / Tab ,3.0,,,,
0704020J0AAAIAI,Oxybutynin HCl_Oral Soln 2.5mg/5ml,Oxybutynin,C87007,03L,NP8,1,0.0458666666667,1120,0.963339285714,1027.56933333,Oral Soln  / Liq Spec ,3.0,,,,
0704020J0AAAIAI,Oxybutynin HCl_Oral Soln 2.5mg/5ml,Oxybutynin,A83025,00D,NP8,1,0.0458666666667,1120,0.963339285714,1027.56933333,Oral Soln  / Liq Spec ,3.0,,,,
0704020J0AAAIAI,Oxybutynin HCl_Oral Soln 2.5mg/5ml,Oxybutynin,M83022,05V,NP8,1,0.0458666666667,1120,0.963339285714,1027.56933333,Oral Soln  / Liq Spec ,3.0,,,,
0905013G0AAA2A2,Mag Glycerophos_Tab 97.2mg,Magnesium Glycerophosphate,C85005,02P,NP8,1,0.764035714286,500,2.81666,1026.31214286,Tab  / Cap ,3.0,,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,C86029,02X,NP8,15,0.248278294818,19100,0.301965968586,1025.43456898,,,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,D82005,06V,NP8,1,5.92,1529,6.59,1024.43,,3.0,,,,1.0
0203020P0AAABAB,Mexiletine HCl_Cap 200mg,Mexiletine Hydrochloride,M85103,13P,NP8,1,1.28803571429,290,4.82017241379,1024.31964286,Cap  / Tab ,3.0,,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,K82065,04F,NP8,21,0.248278294818,19106,0.301877420706,1024.06489921,,,,,,
0905013G0AAA2A2,Mag Glycerophos_Tab 97.2mg,Magnesium Glycerophosphate,L83011,99P,NP8,1,0.764035714286,462,2.97666666667,1022.2355,Tab  / Cap ,3.0,,,,
0401010ADAABPBP,Melatonin_Tab 3mg,Melatonin,G83642,07N,NP8,1,0.749107142857,240,5.00775,1022.07428571,Tab  / Cap ,,,,,
0407020A0AABNBN,Fentanyl_Nsl Spy 100mcg (8D),Fentanyl,J82050,11A,NP8,1,4.56,32,36.48,1021.44,,,,,,
0407020A0AABPBP,Fentanyl_Nsl Spy 400mcg (8D),Fentanyl,C81084,04J,NP8,1,4.56,288,8.10666666667,1021.44,,3.0,,,,1.0
0906040G0AABGBG,"Colecal_Tab 1,000u",Colecalciferol,C86019,02X,C,1,0.0576323653715,618,1.71037216828,1021.3931982,Tab  / Cap ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,F81052,06T,NP8,1,5.92,1524,6.59,1021.08,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,E82092,06K,NP8,2,5.92,258,9.87507751938,1020.41,,3.0,,,,1.0
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),F83652,08H,NP8,1,0.704480519481,424,3.11094339623,1020.34025974,,3.0,,,,
0906040G0AABGBG,"Colecal_Tab 1,000u",Colecalciferol,E84645,07P,C,2,0.0576323653715,11448,0.146629105521,1018.83468123,Tab  / Cap ,3.0,,,,
0902021S0AAAYAY,Sod Chlor_I/V Inf 0.9% 500ml,Sodium Chloride,G81007,99K,NP8,1,1.49,180,7.15,1018.8,I/V Inf  / Blad Irrig ,3.0,,,,1.0
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),P91623,02A,NP8,1,0.704480519481,200,5.7958,1018.2638961,,3.0,,,,
0103030S0AAAAAA,Sucralfate_Tab 1g,Sucralfate,C86609,02X,NP8,1,0.127142857143,312,3.39051282051,1018.17142857,,3.0,,,,
0402010K0AAAMAM,Levomeprom Mal_Tab 6mg,Levomepromazine Maleate,C83634,03T,NP8,1,1.19642857143,112,10.2835714286,1017.76,,3.0,,,,
0208020I0AAAEAE,Pentosan Polysulf Sod_Cap 100mg,Pentosan Polysulfate Sodium,B81082,02Y,NP8,1,2.1738,200,7.26105,1017.45,Cap  / Tab ,,,,,
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),D83004,06L,NP8,1,0.704480519481,600,2.4,1017.31168831,,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,K82016,04F,NP8,1,5.92,253,9.94,1017.06,,3.0,,,,1.0
0906040G0AABGBG,"Colecal_Tab 1,000u",Colecalciferol,B86039,02V,C,1,0.0576323653715,884,1.20804298643,1016.96298901,Tab  / Cap ,3.0,,,,
0206020R0AAASAS,Nifedipine_Oral Dps 20mg/ml,Nifedipine,E82073,06N,NP8,1,1.0897368421,220,5.712,1016.89789474,,3.0,,,,1.0
0401010ADAABPBP,Melatonin_Tab 3mg,Melatonin,J81613,11J,NP8,1,0.749107142857,224,5.28133928571,1015.22,Tab  / Cap ,,,,,
0103030S0AAAAAA,Sucralfate_Tab 1g,Sucralfate,H82045,09G,NP8,1,0.127142857143,344,3.07808139535,1015.12285714,,3.0,,,,
0401010ADAABPBP,Melatonin_Tab 3mg,Melatonin,J81078,11J,NP8,1,0.749107142857,292,4.22345890411,1014.51071429,Tab  / Cap ,,,,,
0408010U0AAAMAM,Primidone_Oral Susp 250mg/5ml        @gn,Primidone,A83023,00J,NP8,1,0.758488,700,2.20725714286,1014.1384,,,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,G82099,99J,NP8,1,5.92,1512,6.59,1013.04,,3.0,,,,1.0
1502010G0AAADAD,Cocaine_Mthwsh 2%,Cocaine,G82125,99J,NP8,1,0.794918888894,800,2.0609,1012.78488888,Mthwsh  / Eye Dps ,,,,,
1502010G0AAADAD,Cocaine_Mthwsh 2%,Cocaine,J82206,99M,NP8,1,0.794918888894,800,2.0609,1012.78488888,Mthwsh  / Eye Dps ,,,,,
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),L83016,99P,NP8,1,0.704480519481,700,2.15078571429,1012.41363636,,3.0,,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,C81012,04J,NP8,10,0.248278294818,20601,0.297392359594,1011.79884846,,,,,,
0802010M0AAABAB,Mycophenolate Mofetil_Tab 500mg,Mycophenolate Mofetil,G81001,09D,M,2,0.139593023256,822,1.3704379562,1011.75453488,,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,M84028,05R,NP8,1,5.92,1510,6.59,1011.7,,3.0,,,,1.0
0408010H0AAAAAA,Lamotrigine_Tab 100mg,Lamotrigine,P81185,01E,M,2,0.0291071428571,1540,0.685707792208,1011.165,Tab  / Cap ,3.0,,,,
0302000N0AABGBG,Fluticasone/Salmeterol_Inh 250/25mcg120D,Fluticasone Propionate (Inh),B82026,03Q,C,3,52.045,140,59.2675714286,1011.16,,3.0,,,,1.0
0408010H0AAAAAA,Lamotrigine_Tab 100mg,Lamotrigine,M83044,05V,M,2,0.0291071428571,1708,0.621118266979,1011.155,Tab  / Cap ,3.0,,,,
0408010H0AAAAAA,Lamotrigine_Tab 100mg,Lamotrigine,B86044,03C,M,2,0.0291071428571,2016,0.530669642857,1011.15,Tab  / Cap ,3.0,,,,
0408010H0AAAAAA,Lamotrigine_Tab 100mg,Lamotrigine,N81073,01C,M,2,0.0291071428571,1008,1.03223214286,1011.15,Tab  / Cap ,3.0,,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,B82026,03Q,NP8,15,0.248278294818,38806,0.274307581302,1010.0924913,,,,,,
0908010N0AAAMAM,Sod Benz_Liq Spec 1.5g/5ml,Sodium Benzoate,G82085,99J,NP8,1,0.323663555554,1800,0.884477777778,1009.4656,,3.0,,,,
0906040G0AABGBG,"Colecal_Tab 1,000u",Colecalciferol,B81043,03K,C,2,0.0576323653715,3120,0.380391025641,1007.00702004,Tab  / Cap ,3.0,,,,
0206020C0AAAAAA,Diltiazem HCl_Tab 60mg M/R,Diltiazem Hydrochloride,C83019,03T,A,2,0.0884818817878,2783,0.450323392023,1007.00492298,Tab  / Cap ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,J82021,10V,NP8,1,5.92,1501,6.59,1005.67,,3.0,,,,1.0
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,N81048,02E,NP8,17,0.248278294818,17703,0.305060724171,1005.21934684,,,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,P81044,00X,NP8,1,5.92,1500,6.59,1005.0,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,G83047,07N,NP8,1,5.92,1500,6.59,1005.0,,3.0,,,,1.0
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),F84016,08V,NP8,1,0.704480519481,200,5.727,1004.5038961,,3.0,,,,
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),F83004,08H,NP8,1,0.704480519481,200,5.727,1004.5038961,,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,C81010,03X,NP8,2,5.92,1500,6.58950666667,1004.26,,3.0,,,,1.0
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),E81040,06P,NP8,1,0.704480519481,200,5.7235,1003.8038961,,3.0,,,,
0906040G0AACJCJ,Colecal_Oral Dps 800u/ml S/F,Colecalciferol,L83103,99Q,NP8,1,2.52048,50,22.576,1002.776,,3.0,,,,1.0
0802010M0AAABAB,Mycophenolate Mofetil_Tab 500mg,Mycophenolate Mofetil,L82029,11N,M,3,0.139593023256,728,1.51673076923,1002.55627907,,3.0,,,,
0802010M0AAABAB,Mycophenolate Mofetil_Tab 500mg,Mycophenolate Mofetil,P81123,01A,M,3,0.139593023256,896,1.258515625,1002.55465116,,3.0,,,,
0408010A0AAAHAH,Levetiracetam_Oral Soln 500mg/5ml S/F,Levetiracetam,C87012,03L,M,2,0.0207,7950,0.146764779874,1002.215,,3.0,,,,1.0
0407020ADAAAIAI,Oxycodone HCl_Tab 80mg M/R,Oxycodone Hydrochloride,H85027,08R,C,1,1.78910714286,560,3.57842857143,1002.02,,3.0,,,,
0407020ADAAAIAI,Oxycodone HCl_Tab 80mg M/R,Oxycodone Hydrochloride,F84031,08V,C,1,1.78910714286,560,3.57839285714,1002.0,,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,E82084,06N,NP8,1,5.92,249,9.94,1000.98,,3.0,,,,1.0
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),G85088,08K,NP8,1,0.704480519481,300,4.0396,1000.53584416,,3.0,,,,
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),H82064,09H,NP8,1,0.704480519481,300,4.0396,1000.53584416,,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,H81013,10C,NP8,1,5.92,1493,6.59,1000.31,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,A82044,01H,NP8,2,5.92,1493,6.59,1000.31,,3.0,,,,1.0
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,C84013,02Q,NP8,13,0.248278294818,18350,0.302785286104,1000.20329009,,,,,,
0106020C0AAAJAJ,Bisacodyl_Enema 10mg,Bisacodyl,F81649,99G,NP8,2,0.294107718894,34,29.7,999.800337558,Enema  / Suppos ,3.0,,,,1.0
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,P81006,01K,NP8,9,0.248278294818,15100,0.314470198675,999.497748249,,,,,,
0406000S0AAACAC,Ondansetron HCl_Tab 8mg,Ondansetron Hydrochloride,F81090,07H,M,1,0.227976190476,120,8.543,997.802857143,Tab  / Orodisper Tab ,3.0,,,,
0408020V0AAALAL,Midazolam_Liq Spec 50mg/5ml,Midazolam Maleate,G83642,07N,NP8,1,16.68,10,116.306,996.26,,3.0,,,,
0408010A0AAACAC,Levetiracetam_Tab 1g,Levetiracetam,N81022,01C,M,2,0.106802325581,896,1.21847098214,996.055116279,,3.0,,,,
0906040G0AABGBG,"Colecal_Tab 1,000u",Colecalciferol,G81023,09P,C,1,0.0576323653715,598,1.72306020067,995.925845508,Tab  / Cap ,3.0,,,,
0208010L0AAABAB,"Dalteparin Sod_Inj 25,000u/ml 0.2ml Pfs",Dalteparin Sodium,B81112,03F,NP8,1,2.82285714286,56,20.6019642857,995.63,,3.0,,,,
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),D81047,06K,NP8,1,0.704480519481,820,1.91862195122,995.595974026,,3.0,,,,
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),L82009,11N,NP8,1,0.704480519481,420,3.07438095238,995.358181818,,3.0,,,,
0604011D0AAALAL,Ethinylestr_Tab 2mcg,Ethinylestradiol,B83070,02W,NP8,1,2.0,56,19.7539285714,994.22,Tab  / Cap ,3.0,,,,
0403040W0AAAEAE,Venlafaxine_Cap 150mg M/R,Venlafaxine,B83013,02R,C,2,0.381251795444,1145,1.24933624454,993.956694216,Cap  / Tab ,3.0,,,,
0704050Z0AAABAB,Sildenafil_Tab 25mg,Sildenafil (Erectile Dysfunction),A82041,01H,M,2,0.2075,272,3.85882352941,993.16,Tab  / Pess ,3.0,,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,M84019,05H,NP8,17,0.248278294818,20503,0.296705847925,992.910121348,,,,,,
0905013G0AAAYAY,Mag Glycerophos_Tab Chble 97.2mg S/F,Magnesium Glycerophosphate,G81057,09P,NP8,2,0.452777777778,420,2.81666666667,992.833333333,,3.0,,,,
0601040E0AABHBH,Diazoxide_Oral Susp 250mg/5ml,Diazoxide,G81029,09F,NP8,1,1.50603888889,120,9.776,992.395333333,Oral Susp  / Oral Soln ,3.0,1.0,,,1.0
0103030S0AAABAB,Sucralfate_Susp 1g/5ml S/F,Sucralfate,P81201,02G,NP8,1,0.02544,750,1.34756,991.59,,3.0,,,,
1001030Q0AAABAB,Tiopronin_Tab 250mg,Tiopronin,G82162,09W,NP8,1,1.82271666667,672,3.29767857143,991.174399999,,3.0,1.0,,,
0408010F0AABEBE,Clonazepam_Liq Spec 500mcg/5ml,Clonazepam,C83041,04D,NP8,1,0.463333333333,600,2.11353333333,990.12,Liq Spec  / Elix ,3.0,,,,
0408010N0AACLCL,Phenobarb_Liq Spec 50mg/5ml,Phenobarbital,F81757,06T,NP8,1,0.4555,600,2.10383333333,989.0,Liq Spec  / Elix ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,C84053,04L,NP8,1,5.92,1476,6.59,988.92,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,C83040,04Q,NP8,1,5.92,1476,6.59,988.92,,3.0,,,,1.0
0408010G0AAAPAP,Gabapentin_Liq Spec 300mg/5ml,Gabapentin,L85008,11X,NP8,1,0.630682666667,600,2.27548333333,986.8804,,3.0,,,,
0203020P0AAABAB,Mexiletine HCl_Cap 200mg,Mexiletine Hydrochloride,C82078,03W,NP8,1,1.28803571429,224,5.69263392857,986.63,Cap  / Tab ,3.0,,,,
0605020E0AABIBI,Desmopressin Acet_Liq Spec 50mcg/5ml,Desmopressin Acetate,C83056,03T,NP8,1,0.880366666671,300,4.1683,986.379999999,,3.0,,,,
0208020I0AAAEAE,Pentosan Polysulf Sod_Cap 100mg,Pentosan Polysulfate Sodium,C82039,03W,NP8,1,2.1738,100,12.029,985.52,Cap  / Tab ,,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,K82617,04F,NP8,1,5.92,245,9.94,984.9,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,E81028,06P,NP8,2,5.92,505,7.8702970297,984.9,,3.0,,,,1.0
0906040G0AABDBD,"Colecal_Cap 20,000u (Old)",Colecalciferol,C82024,04C,NP8,2,0.130961538462,1274,0.903320251177,983.985,Cap  / Tab ,,,,,
040702040AAACAC,Tramadol HCl_Tab 100mg M/R,Tramadol Hydrochloride,C83023,04Q,NP8,2,0.115714285714,1590,0.734169811321,983.344285714,Tab  / Cap ,3.0,,,,
0908010P0AAAEAE,Sod Phenylbut_Liq Spec 1.25g/5ml,Sodium Phenylbutyrate,L81012,11H,NP8,1,1.08841333333,2000,1.58,983.173333334,,3.0,,,,
0409010W0AAAAAA,Pramipexole_Tab 700mcg,Pramipexole,P81157,02M,NP8,1,0.0756547619048,336,2.99797619048,981.9,,3.0,,,,
0302000N0AABGBG,Fluticasone/Salmeterol_Inh 250/25mcg120D,Fluticasone Propionate (Inh),P92017,02H,C,2,52.045,132,59.48,981.42,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,H82043,09G,NP8,1,5.92,1463,6.59,980.21,,3.0,,,,1.0
0404000M0AAAHAH,Methylphenidate HCl_Tab 20mg M/R,Methylphenidate Hydrochloride,P88013,01W,NP8,1,1.0,588,2.66511904762,979.09,Tab  / Cap ,3.0,,,,
0408010A0AAAIAI,Levetiracetam_Tab 750mg,Levetiracetam,B83055,02R,M,2,0.0707994767442,1358,0.791362297496,978.524310581,,3.0,,,,
0408010H0AAAAAA,Lamotrigine_Tab 100mg,Lamotrigine,H82055,09G,M,2,0.0291071428571,1456,0.700460164835,977.49,Tab  / Cap ,3.0,,,,
0408010H0AAAAAA,Lamotrigine_Tab 100mg,Lamotrigine,J81016,11J,M,2,0.0291071428571,1092,0.924212454212,977.455,Tab  / Cap ,3.0,,,,
0408010H0AAAAAA,Lamotrigine_Tab 100mg,Lamotrigine,N81029,01C,M,2,0.0291071428571,1428,0.713592436975,977.445,Tab  / Cap ,3.0,,,,
040702040AAACAC,Tramadol HCl_Tab 100mg M/R,Tramadol Hydrochloride,M88020,13P,NP8,1,0.115714285714,2084,0.58443378119,976.811428571,Tab  / Cap ,3.0,,,,
0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,Co-Proxamol (Dextroprop HCl/Paracet),C84051,04E,NP8,1,0.704480519481,1200,1.51708333333,975.123376623,,3.0,,,,
0905013G0AAAYAY,Mag Glycerophos_Tab Chble 97.2mg S/F,Magnesium Glycerophosphate,G85722,08L,NP8,1,0.452777777778,600,2.0749,973.273333333,,3.0,,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,L81024,12A,NP8,15,0.248278294818,18300,0.301442076503,972.897204832,,,,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,B86050,03C,NP8,18,0.248278294818,21104,0.294370735406,972.734866162,,,,,,
0408010A0AAACAC,Levetiracetam_Tab 1g,Levetiracetam,P92008,02H,M,2,0.106802325581,866,1.22958429561,972.329186047,,3.0,,,,
0403040W0AAAEAE,Venlafaxine_Cap 150mg M/R,Venlafaxine,C83026,99D,C,5,0.381251795444,1400,1.07557857143,972.057486378,Cap  / Tab ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,J81073,11J,NP8,1,5.92,1450,6.59,971.5,,3.0,,,,1.0
0101010I0AAABAB,Mag Ox_Cap 100mg,Magnesium Oxide,L81037,11H,NP8,1,0.932866666667,504,2.86,971.2752,Cap  / Tab ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,B85006,03A,NP8,2,5.92,1447,6.59,969.49,,3.0,,,,1.0
040702040AAACAC,Tramadol HCl_Tab 100mg M/R,Tramadol Hydrochloride,M85028,13P,NP8,2,0.115714285714,2673,0.478181818182,968.875714286,Tab  / Cap ,3.0,,,,
0408010A0AAABAB,Levetiracetam_Tab 500mg,Levetiracetam,P81036,01A,M,2,0.0558125,2360,0.466194915254,968.5025,,3.0,,,,
0408010A0AAABAB,Levetiracetam_Tab 500mg,Levetiracetam,C83017,99D,M,2,0.0558125,2168,0.502532287823,968.4885,,3.0,,,,
0908010N0AAABAB,Sod Benz_Cap 500mg,Sodium Benzoate,L81103,12A,NP8,1,0.2968,720,1.64130555556,968.044,Cap  / Tab ,3.0,,,,
0403040W0AAAEAE,Venlafaxine_Cap 150mg M/R,Venlafaxine,G84010,07Q,C,2,0.381251795444,1176,1.2043452381,967.957888558,Cap  / Tab ,3.0,,,,
0902011U0AAAHAH,Pot Chlor_Tab 600mg (Pot 8mmol) M/R,Potassium Chloride,N81120,02F,NP8,1,0.0594642857143,1200,0.866,967.842857143,,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,E81045,06F,NP8,2,5.92,294,9.21074829932,967.48,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,F81156,06T,NP8,3,5.92,2288,6.34270541958,967.15,,3.0,,,,1.0
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,H81013,10C,NP8,20,0.248278294818,29056,0.281545980176,966.62586577,,,,,,
0801030L0AAABAB,Mercaptopurine_Tab 10mg,Mercaptopurine,H82013,09G,NP8,1,2.33618571429,212,6.89551886792,966.578628571,Tab  / Cap ,3.0,,,,
0302000N0AABGBG,Fluticasone/Salmeterol_Inh 250/25mcg120D,Fluticasone Propionate (Inh),C83019,03T,C,3,52.045,136,59.1519852941,966.55,,3.0,,,,1.0
0403040W0AAAEAE,Venlafaxine_Cap 150mg M/R,Venlafaxine,P89006,00Y,C,2,0.381251795444,1222,1.17211129296,966.430305967,Cap  / Tab ,3.0,,,,
0403040W0AAAEAE,Venlafaxine_Cap 150mg M/R,Venlafaxine,J81027,11J,C,1,0.381251795444,1382,1.08052821997,966.400018696,Cap  / Tab ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,C84012,04E,NP8,1,5.92,1441,6.59,965.47,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,E87021,08Y,NP8,1,5.92,240,9.94,964.8,,3.0,,,,1.0
040702040AAACAC,Tramadol HCl_Tab 100mg M/R,Tramadol Hydrochloride,B86062,03G,NP8,3,0.115714285714,2404,0.516143926789,962.632857143,Tab  / Cap ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,A84022,00L,NP8,1,5.92,1436,6.59,962.12,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,H82007,09G,NP8,2,5.92,1434,6.59,960.78,,3.0,,,,1.0
0101010I0AAACAC,Mag Ox_Cap 160mg,Magnesium Oxide,E81012,06F,NP8,1,0.665,240,4.66666666667,960.4,Cap  / Tab ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,B81026,03K,NP8,1,5.92,1433,6.59,960.11,,3.0,,,,1.0
0408010A0AAABAB,Levetiracetam_Tab 500mg,Levetiracetam,M91019,05Y,M,2,0.0558125,2588,0.42648763524,959.30725,,3.0,,,,
0601060D0AAA0A0,Glucose Blood Testing Reagents,Glucose Blood Testing Reagents,C86019,02X,NP8,14,0.248278294818,15455,0.310288579748,958.368953589,,,,,,
0212000B0AAACAC,Atorvastatin_Tab 40mg,Atorvastatin,L82048,11N,M,2,0.0453571428571,1512,0.679080687831,958.19,,3.0,,,,
0905013G0AAA2A2,Mag Glycerophos_Tab 97.2mg,Magnesium Glycerophosphate,H82003,09X,NP8,1,0.764035714286,500,2.67838,957.172142857,Tab  / Cap ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,M84025,05R,NP8,1,5.92,1428,6.59,956.76,,3.0,,,,1.0
0401020K0AACBCB,Diazepam_Oral Soln 2.5mg/5ml,Diazepam,C84047,04L,NP8,1,0.08,1440,0.743486111111,955.42,Oral Soln  / Liq Spec ,3.0,,,,
0602010M0AAADAD,Liothyronine Sod_Tab 5mcg,Liothyronine Sodium,K81102,10M,NP8,1,2.4624,112,10.9760714286,953.5312,Tab  / Cap ,,,,,
0906040G0AABIBI,Colecal_Cap 400u,Colecalciferol,M91621,05Y,NP8,2,0.111,16656,0.168224663785,953.134,Cap  / Tab ,3.0,,,,
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,E86038,08G,NP8,1,5.92,237,9.94,952.74,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,L85021,11X,NP8,1,5.92,1421,6.59,952.07,,3.0,,,,1.0
0403040W0AAAEAE,Venlafaxine_Cap 150mg M/R,Venlafaxine,D83029,07K,C,3,0.381251795444,1798,0.910761957731,952.059271791,Cap  / Tab ,3.0,,,,
0302000N0AABGBG,Fluticasone/Salmeterol_Inh 250/25mcg120D,Fluticasone Propionate (Inh),D82026,06W,C,2,52.045,128,59.48,951.68,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,J82098,10V,NP8,1,5.92,1420,6.59,951.4,,3.0,,,,1.0
1404000H0AAAFAF,Influenza_Vac Inact 0.5ml Pfs,Influenza,B86016,03G,NP8,1,5.92,1420,6.59,951.4,,3.0,,,,1.0
